B209;Doença pelo HIV resultando em doença infecciosa ou parasitária não especificada;Primeiro Cadastro
B210;Doença pelo HIV resultando em sarcoma de Kaposi;Primeiro Cadastro
B211;Doença pelo HIV resultando em linfoma de Burkitt;Primeiro Cadastro
B212;Doença pelo HIV resultando em outros tipos de linfoma não-Hodgkin;Primeiro Cadastro
B213;Doença pelo HIV resultando em outras neoplasias malignas dos tecidos linfático, hematopoético e correlatos;Primeiro Cadastro
B217;Doença pelo HIV resultando em múltiplas neoplasias malignas;Primeiro Cadastro
B218;Doença pelo HIV resultando em outras neoplasias malignas;Primeiro Cadastro
B219;Doença pelo HIV resultando em neoplasia maligna não especificada;Primeiro Cadastro
B220;Doença pelo HIV resultando em encefalopatia;Primeiro Cadastro
B221;Doença pelo HIV resultando em pneumonite intersticial linfática;Primeiro Cadastro
B222;Doença pelo HIV resultando em síndrome de emaciação;Primeiro Cadastro
B227;Doença pelo HIV resultando em doenças múltiplas classificadas em outra parte;Primeiro Cadastro
B230;Síndrome de infecção aguda pelo HIV;Primeiro Cadastro
B231;Doença pelo HIV resultando em linfadenopatias generalizadas (persistentes);Primeiro Cadastro
B232;Doença pelo HIV resultando em anomalias hematológicas e imunológicas não classificadas em outra parte;Primeiro Cadastro
B238;Doença pelo HIV resultando em outra afecções especificadas;Primeiro Cadastro
B24;Doença pelo vírus da imunodeficiência humana [HIV] não especificada;Primeiro Cadastro
B250;Pneumonite por citomegalovírus ;Primeiro Cadastro
B251;Hepatite por citomegalovírus;Primeiro Cadastro
B252;Pancreatite por citomegalovírus;Primeiro Cadastro
B258;Outras doenças por citomegalovírus;Primeiro Cadastro
B259;Doença não especificada por citomegalovírus;Primeiro Cadastro
B260;Orquite por caxumba [parotidite epidêmica];Primeiro Cadastro
B261;Meningite por caxumba [parotidite epidêmica];Primeiro Cadastro
B262;Encefalite por caxumba [parotidite epidêmica];Primeiro Cadastro
B263;Pancreatite por caxumba [parotidite epidêmica];Primeiro Cadastro
B268;Caxumba [parotidite epidêmica] com outras complicações;Primeiro Cadastro
B269;Caxumba [parotidite epidêmica] sem complicações;Primeiro Cadastro
B270;Mononucleose pelo vírus herpes gama;Primeiro Cadastro
B271;Mononucleose por citomegalovírus;Primeiro Cadastro
B278;Outras mononucleoses infecciosas;Primeiro Cadastro
B279;Mononucleose infecciosa não especificada;Primeiro Cadastro
B300;Ceratoconjuntivite devida a adenovírus;Primeiro Cadastro
B301;Conjuntivite devida a adenovírus;Primeiro Cadastro
B302;Faringoconjuntivite viral;Primeiro Cadastro
B303;Conjuntivite hemorrágica aguda endêmica (por enterovírus);Primeiro Cadastro
B308;Outras conjuntivites virais;Primeiro Cadastro
B309;Conjuntivite viral não especificada;Primeiro Cadastro
B330;Mialgia epidêmica;Primeiro Cadastro
B331;Doença de Ross River;Primeiro Cadastro
B332;Cardite viral;Primeiro Cadastro
B333;Infecção por retrovírus não classificada em outra parte;Primeiro Cadastro
B334;Síndrome (cardio-)pulmonar por Hantavírus [SPH] [SCPH];Primeiro Cadastro
B338;Outras doenças especificadas por vírus;Primeiro Cadastro
B340;Infecção por adenovírus de localização não especificada;Primeiro Cadastro
B341;Infecção por enterovírus de localização não especificada;Primeiro Cadastro
B342;Infecção por coronavírus de localização não especificada;Primeiro Cadastro
B343;Infecção por parvovírus de localização não especificada;Primeiro Cadastro
B344;Infecção por papovavírus de localização não especificada;Primeiro Cadastro
B348;Outras infecções por vírus de localização não especificada;Primeiro Cadastro
B349;Infecção viral não especificada;Primeiro Cadastro
B350;Tinha da barba e do couro cabeludo;Primeiro Cadastro
B351;Tinha das unhas;Primeiro Cadastro
B352;Tinha da mão;Primeiro Cadastro
B353;Tinha dos pés;Primeiro Cadastro
B354;Tinha do corpo;Primeiro Cadastro
B355;Tinha imbricada;Primeiro Cadastro
B356;Tinea cruris;Primeiro Cadastro
B358;Outras dermatofitoses;Primeiro Cadastro
B359;Dermatofitose não especificada;Primeiro Cadastro
B360;Pitiríase versicolor;Primeiro Cadastro
B361;Tinha negra;Primeiro Cadastro
B362;Piedra branca;Primeiro Cadastro
B363;Piedra negra;Primeiro Cadastro
B368;Outras micoses superficiais especificadas;Primeiro Cadastro
B369;Micose superficial não especificada;Primeiro Cadastro
B370;Estomatite por Candida;Primeiro Cadastro
B371;Candidíase pulmonar;Primeiro Cadastro
B372;Candidíase da pele e das unhas;Primeiro Cadastro
B373;Candidíase da vulva e da vagina;Primeiro Cadastro
B374;Candidíase de outras localizações urogenitais;Primeiro Cadastro
B375;Meningite por Candida;Primeiro Cadastro
B376;Endocardite por Candida;Primeiro Cadastro
B377;Septicemia por Candida;Primeiro Cadastro
B378;Candidíase de outras localizações;Primeiro Cadastro
B379;Candidíase não especificada;Primeiro Cadastro
B380;Coccidioidomicose pulmonar aguda;Primeiro Cadastro
B381;Coccidioidomicose pulmonar crônica;Primeiro Cadastro
B382;Coccidioidomicose pulmonar não especificada;Primeiro Cadastro
B383;Coccidioidomicose cutânea;Primeiro Cadastro
B384;Meningite por coccidioidomicose;Primeiro Cadastro
B387;Coccidioidomicose disseminada;Primeiro Cadastro
B388;Outras formas de coccidioidomicose;Primeiro Cadastro
B389;Coccidioidomicose não especificada;Primeiro Cadastro
B390;Histoplasmose pulmonar aguda por Histoplasma capsulatum;Primeiro Cadastro
B391;Histoplasmose pulmonar crônica por Histoplasma capsulatum;Primeiro Cadastro
B392;Histoplasmose pulmonar não especificada por Histoplasma capsulatum;Primeiro Cadastro
B393;Histoplasmose disseminada por Histoplasma capsulatum;Primeiro Cadastro
B394;Histoplasmose não especificada por Histoplasma capsulatum;Primeiro Cadastro
B395;Histoplasmose por Histoplasma duboisii;Primeiro Cadastro
B399;Histoplasmose não especificada;Primeiro Cadastro
B400;Blastomicose pulmonar aguda;Primeiro Cadastro
B401;Blastomicose pulmonar crônica;Primeiro Cadastro
B402;Blastomicose pulmonar não especificada;Primeiro Cadastro
B403;Blastomicose cutânea;Primeiro Cadastro
B407;Blastomicose disseminada;Primeiro Cadastro
B408;Outras formas de blastomicose;Primeiro Cadastro
B409;Blastomicose não especificada;Primeiro Cadastro
B410;Paracoccidioidomicose pulmonar;Primeiro Cadastro
B417;Paracoccidioidomicose disseminada;Primeiro Cadastro
B418;Outras formas de paracoccidioidomicose;Primeiro Cadastro
B419;Paracoccidioidomicose não especificada;Primeiro Cadastro
B420;Esporotricose pulmonar;Primeiro Cadastro
B421;Esporotricose linfocutânea;Primeiro Cadastro
B427;Esporotricose disseminada;Primeiro Cadastro
B428;Outras formas de esporotricose;Primeiro Cadastro
B429;Esporotricose não especificada;Primeiro Cadastro
B430;Cromomicose cutânea;Primeiro Cadastro
B431;Abscesso cerebral feomicótico;Primeiro Cadastro
B432;Abscesso e cisto feomicótico subcutâneos;Primeiro Cadastro
B438;Outras formas de cromomicose;Primeiro Cadastro
B439;Cromomicose não especificada;Primeiro Cadastro
B440;Aspergilose pulmonar invasiva;Primeiro Cadastro
B441;Outras aspergiloses pulmonares;Primeiro Cadastro
B442;Aspergilose amigdaliana;Primeiro Cadastro
B447;Aspergilose disseminada;Primeiro Cadastro
B448;Outras formas de aspergilose;Primeiro Cadastro
B449;Aspergilose não especificada;Primeiro Cadastro
B450;Criptococose pulmonar;Primeiro Cadastro
B451;Criptococose cerebral;Primeiro Cadastro
B452;Criptococose cutânea;Primeiro Cadastro
B453;Criptococose óssea;Primeiro Cadastro
B457;Criptococose disseminada;Primeiro Cadastro
B458;Outras formas de criptococose;Primeiro Cadastro
B459;Criptococose não especificada;Primeiro Cadastro
B460;Mucormicose pulmonar;Primeiro Cadastro
B461;Mucormicose rinocerebral;Primeiro Cadastro
B462;Mucormicose gastrointestinal;Primeiro Cadastro
B463;Mucormicose cutânea;Primeiro Cadastro
B464;Mucormicose disseminada;Primeiro Cadastro
B465;Mucormicose não especificada;Primeiro Cadastro
B468;Outras zigomicoses;Primeiro Cadastro
B469;Zigomicose não especificada;Primeiro Cadastro
B470;Eumicetoma;Primeiro Cadastro
B471;Actinomicetoma;Primeiro Cadastro
B479;Micetoma não especificado;Primeiro Cadastro
B480;Lobomicose;Primeiro Cadastro
B481;Rinosporidiose;Primeiro Cadastro
B482;Alesqueriose;Primeiro Cadastro
B483;Geotricose;Primeiro Cadastro
B484;Penicilose;Primeiro Cadastro
B487;Micoses oportunistas;Primeiro Cadastro
B488;Outras micoses especificadas;Primeiro Cadastro
B49;Micose não especificada;Primeiro Cadastro
B500;Malária por Plasmodium falciparum com complicações cerebrais;Primeiro Cadastro
B508;Outras formas graves e complicadas de malária por Plasmodium falciparum;Primeiro Cadastro
B509;Malária não especificada por Plasmodium falciparum;Primeiro Cadastro
B510;Malária por Plasmodium vivax com rotura do baço;Primeiro Cadastro
B518;Malária por Plasmodium vivax com outras complicações;Primeiro Cadastro
B519;Malária por Plasmodium vivax sem complicações;Primeiro Cadastro
B520;Malária por Plasmodium malariae com nefropatia;Primeiro Cadastro
B528;Malária por Plasmodium malariae com outras complicações;Primeiro Cadastro
B529;Malária por Plasmodium malariae sem complicações;Primeiro Cadastro
B530;Malária por Plasmodium ovale;Primeiro Cadastro
B531;Malária por plasmódios de macacos;Primeiro Cadastro
B538;Outras formas de malárias com confirmação parasitológica, não classificadas em outra parte;Primeiro Cadastro
B54;Malária não especificada;Primeiro Cadastro
B550;Leishmaniose visceral;Primeiro Cadastro
B551;Leishmaniose cutânea;Primeiro Cadastro
B552;Leishmaniose cutâneo-mucosa;Primeiro Cadastro
B559;Leishmaniose não especificada;Primeiro Cadastro
B560;Tripanossomíase por Trypanosoma gambiense;Primeiro Cadastro
B561;Tripanossomíase por Trypanosoma rhodesiense;Primeiro Cadastro
B569;Tripanossomíase africana não especificada;Primeiro Cadastro
B570;Forma aguda da doença de Chagas, com comprometimento cardíaco;Primeiro Cadastro
B571;Forma aguda da doença de Chagas, sem comprometimento cardíaco;Primeiro Cadastro
B572;Doença de Chagas (crônica) com comprometimento cardíaco;Primeiro Cadastro
B573;Doença de Chagas (crônica) com comprometimento do aparelho digestivo;Primeiro Cadastro
B574;Doença de Chagas (crônica) com comprometimento do sistema nervoso;Primeiro Cadastro
B575;Doença de Chagas (crônica) com comprometimento de outros órgãos;Primeiro Cadastro
B580;Oculopatia por Toxoplasma;Primeiro Cadastro
B581;Hepatite por Toxoplasma;Primeiro Cadastro
B582;Meningoencefalite por Toxoplasma;Primeiro Cadastro
B583;Toxoplasmose pulmonar;Primeiro Cadastro
B588;Toxoplasmose com comprometimento de outros órgãos;Primeiro Cadastro
B589;Toxoplasmose não especificada;Primeiro Cadastro
B59;Pneumocistose;Primeiro Cadastro
B600;Babesiose;Primeiro Cadastro
B601;Acantamebíase;Primeiro Cadastro
B602;Naegleríase;Primeiro Cadastro
B608;Outras doenças especificadas devidas a protozoários;Primeiro Cadastro
B64;Doença não especificada devida a protozoários;Primeiro Cadastro
B650;Esquistossomose devida ao Schistosoma haematobium [esquistossomose urinária];Primeiro Cadastro
B651;Esquistossomose devida ao Schistosoma mansoni [esquistossomose intestinal];Primeiro Cadastro
B652;Esquistossomose devida ao Schistosoma japonicum;Primeiro Cadastro
B653;Dermatite por cercárias;Primeiro Cadastro
B658;Outras esquistossomoses;Primeiro Cadastro
B659;Esquistossomose não especificada;Primeiro Cadastro
B660;Opistorquíase;Primeiro Cadastro
B661;Clonorquíase;Primeiro Cadastro
B662;Dicrocelíase;Primeiro Cadastro
B663;Fasciolíase;Primeiro Cadastro
B664;Paragonimíase;Primeiro Cadastro
B665;Fasciolopsíase;Primeiro Cadastro
B668;Outras infestações por trematódeos especificados;Primeiro Cadastro
B669;Infecção não especificada por trematódeo;Primeiro Cadastro
B670;Infestação hepática por Echinococcus granulosus;Primeiro Cadastro
B671;Infestação pulmonar por Echinococcus granulosus;Primeiro Cadastro
B672;Infestação óssea por Echinococcus granulosus;Primeiro Cadastro
B673;Infestações por Echinmococcus granulosus, outras e de localizações múltiplas;Primeiro Cadastro
B674;Infestação não especificada por Echinococcus granulosus;Primeiro Cadastro
B675;Infestação hepática por Echinococcus multilocularis;Primeiro Cadastro
B676;Infecções por Echinococcus multilocularis, outras e de localizações múltiplas;Primeiro Cadastro
B677;Infestação não especificada por Echinococcus multilocularis;Primeiro Cadastro
B678;Infestação hepática não especificada, por Echinococcus;Primeiro Cadastro
B679;Infestações por Echinococcus, outras e as não especificadas;Primeiro Cadastro
B680;Infestação por Taenia solium;Primeiro Cadastro
B681;Infestação por Taenia saginata;Primeiro Cadastro
B689;Infestação não especificada por Taenia;Primeiro Cadastro
B690;Cisticercose do sistema nervoso central;Primeiro Cadastro
B691;Cisticercose do olho;Primeiro Cadastro
B698;Cisticercose de outras localizações;Primeiro Cadastro
B699;Cisticercose não especificada;Primeiro Cadastro
B700;Difilobotríase;Primeiro Cadastro
B701;Esparganose;Primeiro Cadastro
B710;Infestação por Hymenolepis;Primeiro Cadastro
B711;Infestação por Dipylidium;Primeiro Cadastro
B718;Outras infestações especificadas por cestóides;Primeiro Cadastro
B719;Infestação não especificada por cestóides;Primeiro Cadastro
B72;Dracontíase;Primeiro Cadastro
B73;Oncocercose;Primeiro Cadastro
B740;Filariose por Wuchereria bancrofti;Primeiro Cadastro
B741;Filariose por Brugia malayi;Primeiro Cadastro
B742;Filariose por Brugia timori;Primeiro Cadastro
B743;Loaíase;Primeiro Cadastro
B744;Mansonelose;Primeiro Cadastro
B748;Outras filarioses;Primeiro Cadastro
B749;Filariose não especificada;Primeiro Cadastro
B75;Triquinose;Primeiro Cadastro
B760;Ancilostomose;Primeiro Cadastro
B761;Necatoríase;Primeiro Cadastro
B768;Outras ancilostomíases;Primeiro Cadastro
B769;Ancilostomíase não especificada;Primeiro Cadastro
B770;Ascaridíase com complicações intestinais;Primeiro Cadastro
B778;Ascaridíase com outras complicações;Primeiro Cadastro
B779;Ascaridíase não especificada;Primeiro Cadastro
B780;Estrongiloidíase intestinal;Primeiro Cadastro
B781;Estrongiloidíase cutânea;Primeiro Cadastro
B787;Estrongiloidíase disseminada;Primeiro Cadastro
B789;Estrongiloidíase não especificada;Primeiro Cadastro
B79;Tricuríase;Primeiro Cadastro
B80;Oxiuríase;Primeiro Cadastro
B810;Anisaquíase;Primeiro Cadastro
B811;Capilaríase intestinal;Primeiro Cadastro
B812;Tricostrongilose;Primeiro Cadastro
B813;Angiostrongilíase intestinal;Primeiro Cadastro
B814;Helmintíases intestinais mistas;Primeiro Cadastro
B818;Outras helmintíases intestinais especificadas;Primeiro Cadastro
B820;Helmintíase intestinal não especificada;Primeiro Cadastro
B829;Parasitose intestinal não especificada;Primeiro Cadastro
B830;Larva migrans visceral;Primeiro Cadastro
B831;Gnatostomíase;Primeiro Cadastro
B832;Angrostrongilíase devida a Parastrongylus cantonensis;Primeiro Cadastro
B833;Singamose;Primeiro Cadastro
B834;Hirudiníase interna;Primeiro Cadastro
B838;Outras helmintíases especificadas;Primeiro Cadastro
B839;Helmintíase não especificada;Primeiro Cadastro
B850;Pediculose devida a Pediculus humanus capitis;Primeiro Cadastro
B851;Pediculose devida a Pediculus humanus corporis;Primeiro Cadastro
B852;Pediculose não especificada;Primeiro Cadastro
B853;Ftiríase;Primeiro Cadastro
B854;Pediculose e ftiríase mista;Primeiro Cadastro
B86;Escabiose [sarna];Primeiro Cadastro
B870;Miíase cutânea;Primeiro Cadastro
B871;Miíase das feridas;Primeiro Cadastro
B872;Miíase ocular;Primeiro Cadastro
B873;Miíase nasofaríngea;Primeiro Cadastro
B874;Miíase auricular;Primeiro Cadastro
B878;Miíase de outras localizações;Primeiro Cadastro
B879;Miíase não especificada;Primeiro Cadastro
B880;Outras acaríases;Primeiro Cadastro
B881;Tungíase [infestação pela pulga da areia];Primeiro Cadastro
B882;Outras infestações por artrópodos;Primeiro Cadastro
B883;Hirudiníase externa;Primeiro Cadastro
B888;Outras infestações especificadas;Primeiro Cadastro
B889;Infestação não especificada;Primeiro Cadastro
